1,1,4,104,101,9,28.423,31.623,3.2,0,0,4,14,60,10404,2,1
1,1,4,104,101,10,31.623,32.623,1,0,1,4,14,60,10404,2,1
1,1,4,104,101,11,32.623,35.823,3.2,0,0,4,14,60,10404,2,1
1,1,4,104,101,12,35.823,38.123,2.3,1,0,4,14,60,10404,2,1
1,1,4,104,101,13,38.123,50.123,12,0,0,4,14,60,10404,2,1
1,1,4,104,101,14,50.123,51.823,1.7,1,0,4,14,60,10404,2,1
1,1,4,104,101,15,51.823,52.823,1,0,0,4,14,60,10404,2,1
1,1,4,104,101,16,52.823,60,7.177,0,1,4,14,60,10404,2,1
1,1,4,102,109,0,0,0.623,0.623,0,0,4,14,60,10402,1,1
1,1,4,102,109,1,0.623,1.323,0.7,1,0,4,14,60,10402,1,1
1,1,4,102,109,2,1.323,57.323,56,1,1,4,14,60,10402,1,1
1,1,4,102,109,3,57.323,60,2.677,1,0,4,14,60,10402,1,1
1,1,4,109,102,0,0,0.623,0.623,0,0,4,14,60,10409,2,1
1,1,4,109,102,1,0.623,1.323,0.7,1,0,4,14,60,10409,2,1
1,1,4,109,102,2,1.323,57.323,56,1,1,4,14,60,10409,2,1
1,1,4,109,102,3,57.323,60,2.677,1,0,4,14,60,10409,2,1
1,1,4,103,105,0,0,2.223,2.223,1,1,4,14,60,10403,1,1
1,1,4,103,105,1,2.223,4.223,2,1,0,4,14,60,10403,1,1
1,1,4,103,105,2,4.223,14.923,10.7,0,0,4,14,60,10403,1,1
1,1,4,103,105,3,14.923,15.123,0.2,1,0,4,14,60,10403,1,1
1,1,4,103,105,4,15.123,15.623,0.5,0,0,4,14,60,10403,1,1
1,1,4,103,105,5,15.623,15.723,0.1,0,1,4,14,60,10403,1,1
1,1,4,103,105,6,15.723,20.823,5.1,1,1,4,14,60,10403,1,1
1,1,4,103,105,7,20.823,20.923,0.1,0,1,4,14,60,10403,1,1
1,1,4,103,105,8,20.923,25.523,4.6,1,1,4,14,60,10403,1,1
1,1,4,103,105,9,25.523,25.723,0.2,0,1,4,14,60,10403,1,1
1,1,4,103,105,10,25.723,26.023,0.3,1,1,4,14,60,10403,1,1
1,1,4,103,105,11,26.023,27.123,1.1,1,0,4,14,60,10403,1,1
1,1,4,103,105,12,27.123,27.323,0.2,1,1,4,14,60,10403,1,1
1,1,4,103,105,13,27.323,27.823,0.5,0,1,4,14,60,10403,1,1
1,1,4,103,105,14,27.823,28.023,0.2,1,1,4,14,60,10403,1,1
1,1,4,103,105,15,28.023,28.523,0.5,1,0,4,14,60,10403,1,1
1,1,4,103,105,16,28.523,36.323,7.8,1,1,4,14,60,10403,1,1
1,1,4,103,105,17,36.323,36.523,0.2,0,1,4,14,60,10403,1,1
1,1,4,103,105,18,36.523,36.623,0.1,1,1,4,14,60,10403,1,1
1,1,4,103,105,19,36.623,37.023,0.4,1,0,4,14,60,10403,1,1
1,1,4,103,105,20,37.023,58.423,21.4,1,1,4,14,60,10403,1,1
1,1,4,103,105,21,58.423,60,1.577,0,1,4,14,60,10403,1,1
1,1,4,105,103,0,0,2.223,2.223,1,1,4,14,60,10405,2,1
1,1,4,105,103,1,2.223,4.223,2,1,0,4,14,60,10405,2,1
1,1,4,105,103,2,4.223,14.923,10.7,0,0,4,14,60,10405,2,1
1,1,4,105,103,3,14.923,15.123,0.2,1,0,4,14,60,10405,2,1
1,1,4,105,103,4,15.123,15.623,0.5,0,0,4,14,60,10405,2,1
1,1,4,105,103,5,15.623,15.723,0.1,0,1,4,14,60,10405,2,1
1,1,4,105,103,6,15.723,20.823,5.1,1,1,4,14,60,10405,2,1
1,1,4,105,103,7,20.823,20.923,0.1,0,1,4,14,60,10405,2,1
1,1,4,105,103,8,20.923,25.523,4.6,1,1,4,14,60,10405,2,1
1,1,4,105,103,9,25.523,25.723,0.2,0,1,4,14,60,10405,2,1
1,1,4,105,103,10,25.723,26.023,0.3,1,1,4,14,60,10405,2,1
1,1,4,105,103,11,26.023,27.123,1.1,1,0,4,14,60,10405,2,1
1,1,4,105,103,12,27.123,27.323,0.2,1,1,4,14,60,10405,2,1
1,1,4,105,103,13,27.323,27.823,0.5,0,1,4,14,60,10405,2,1
1,1,4,105,103,14,27.823,28.023,0.2,1,1,4,14,60,10405,2,1
1,1,4,105,103,15,28.023,28.523,0.5,1,0,4,14,60,10405,2,1
1,1,4,105,103,16,28.523,36.323,7.8,1,1,4,14,60,10405,2,1
1,1,4,105,103,17,36.323,36.523,0.2,0,1,4,14,60,10405,2,1
1,1,4,105,103,18,36.523,36.623,0.1,1,1,4,14,60,10405,2,1
1,1,4,105,103,19,36.623,37.023,0.4,1,0,4,14,60,10405,2,1
1,1,4,105,103,20,37.023,58.423,21.4,1,1,4,14,60,10405,2,1
1,1,4,105,103,21,58.423,60,1.577,0,1,4,14,60,10405,2,1
1,1,4,106,107,0,0,0.923,0.923,0,0,4,14,60,10406,1,1
1,1,4,106,107,1,0.923,3.623,2.7,0,1,4,14,60,10406,1,1
1,1,4,106,107,2,3.623,6.623,3,0,0,4,14,60,10406,1,1
1,1,4,106,107,3,6.623,60,53.377,1,0,4,14,60,10406,1,1
1,1,4,107,106,0,0,0.923,0.923,0,0,4,14,60,10407,2,1
1,1,4,107,106,1,0.923,3.623,2.7,0,1,4,14,60,10407,2,1
1,1,4,107,106,2,3.623,6.623,3,0,0,4,14,60,10407,2,1
1,1,4,107,106,3,6.623,60,53.377,1,0,4,14,60,10407,2,1
1,1,4,108,110,0,0,25.923,25.923,1,1,4,14,60,10408,1,1
1,1,4,108,110,1,25.923,28.623,2.7,1,0,4,14,60,10408,1,1
1,1,4,108,110,2,28.623,30.323,1.7,0,0,4,14,60,10408,1,1
1,1,4,108,110,3,30.323,31.523,1.2,0,1,4,14,60,10408,1,1
1,1,4,108,110,4,31.523,40.123,8.6,0,0,4,14,60,10408,1,1
1,1,4,108,110,5,40.123,41.323,1.2,0,1,4,14,60,10408,1,1
